outlet,article_id,entity_type,sentence,phrase,cluster_id
wsj,wsj_10_may27,shooter,"Victor Escalon, a regional director for the Texas Department of Public Safety, said Victor Escalon, a regional director for the Texas Department of Public Safety, couldn't say why no one stopped the gunman from entering an elementary school here during the time it took to end the mass shooting at an elementary school here.",entered an elementary school,0
wsj,wsj_10_may27,shooter,"Victor Escalon, a regional director for the Texas Department of Public Safety, said Victor Escalon, a regional director for the Texas Department of Public Safety, couldn't say why no one stopped the gunman from entering an elementary school here during the time it took to end the mass shooting at an elementary school here.",mass shooting,0
wsj,wsj_10_may27,shooter,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",the gunman,0
wsj,wsj_10_may27,shooter,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",first several minutes,3
wsj,wsj_10_may27,shooter,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",entered an elementary school,0
wsj,wsj_10_may27,shooter,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",fired shots,0
wsj,wsj_10_may27,victim,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",the gunman,0
wsj,wsj_10_may27,victim,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",first several minutes,3
wsj,wsj_10_may27,victim,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",elementary school,0
wsj,wsj_10_may27,victim,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",Victor Escalon,-1
wsj,wsj_10_may27,victim,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",regional director,-1
wsj,wsj_10_may27,victim,"Most of the shots the gunman fired came during the first several minutes after the gunman entered an elementary school here, Victor Escalon, a regional director for the Texas Department of Public Safety, said.",Texas Department of Public Safety,0
wsj,wsj_10_may27,shooter,"People who arrived at an elementary school here while the gunman locked the gunman in a classroom, or who saw videos of police waiting outside, were furious.",furious,-1
wsj,wsj_10_may27,shooter,"People who arrived at an elementary school here while the gunman locked the gunman in a classroom, or who saw videos of police waiting outside, were furious.",locked the gunman,0
wsj,wsj_10_may27,shooter,"People who arrived at an elementary school here while the gunman locked the gunman in a classroom, or who saw videos of police waiting outside, were furious.",saw videos,0
wsj,wsj_10_may27,shooter,"People who arrived at an elementary school here while the gunman locked the gunman in a classroom, or who saw videos of police waiting outside, were furious.",police waiting outside,0
wsj,wsj_24_may31,victim,"Funeral events began in Uvalde, Texas, for the 21 victims of a local elementary-school shooting last week as townspeople continued to grapple with the impact of the violence and unanswered questions about law enforcement's response to a local elementary-school shooting last week.",21 victims,0
wsj,wsj_24_may31,victim,"Funeral events began in Uvalde, Texas, for the 21 victims of a local elementary-school shooting last week as townspeople continued to grapple with the impact of the violence and unanswered questions about law enforcement's response to a local elementary-school shooting last week.",local elementary-school shooting,0
wsj,wsj_24_may31,victim,"Funeral events began in Uvalde, Texas, for the 21 victims of a local elementary-school shooting last week as townspeople continued to grapple with the impact of the violence and unanswered questions about law enforcement's response to a local elementary-school shooting last week.",grapple with impact,-1
wsj,wsj_24_may31,victim,"Funeral events began in Uvalde, Texas, for the 21 victims of a local elementary-school shooting last week as townspeople continued to grapple with the impact of the violence and unanswered questions about law enforcement's response to a local elementary-school shooting last week.",unanswered questions,-1
wsj,wsj_24_may31,victim,"Funeral events began in Uvalde, Texas, for the 21 victims of a local elementary-school shooting last week as townspeople continued to grapple with the impact of the violence and unanswered questions about law enforcement's response to a local elementary-school shooting last week.",law enforcement's response,0
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.",mass shooting,0
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.","Uvalde, Texas",0
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.",elementary school,0
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.",locked the gunman,0
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.",commander on scene,0
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.",incorrectly thought,-1
wsj,wsj_15_may28,shooter,"Police who responded to the mass shooting at an Uvalde, Texas, elementary school waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk, the director of the Texas Department of Public Safety said.",no lives at risk,0
wsj,wsj_4_may26,victim,Rojelio Torres was among the 19 children killed this week at Robb Elementary School in the deadliest school shooting in a decade.,19 children killed,0
wsj,wsj_4_may26,victim,Rojelio Torres was among the 19 children killed this week at Robb Elementary School in the deadliest school shooting in a decade.,Robb Elementary School,0
wsj,wsj_4_may26,victim,Rojelio Torres was among the 19 children killed this week at Robb Elementary School in the deadliest school shooting in a decade.,deadliest school shooting,0
wsj,wsj_4_may26,victim,Rojelio Torres was among the 19 children killed this week at Robb Elementary School in the deadliest school shooting in a decade.,in a decade,0
wsj,wsj_4_may26,shooter,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",deadliest school shooting,0
wsj,wsj_4_may26,shooter,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",semiautomatic weapon,0
wsj,wsj_4_may26,shooter,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",killing 19 children,0
wsj,wsj_4_may26,shooter,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",killing two teachers,0
wsj,wsj_4_may26,shooter,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",sent tragedy ricocheting,0
wsj,wsj_4_may26,shooter,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",normally sleepy town,0
wsj,wsj_4_may26,victim,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",deadliest school shooting,0
wsj,wsj_4_may26,victim,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",19 children,0
wsj,wsj_4_may26,victim,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",two teachers,0
wsj,wsj_4_may26,victim,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",normally sleepy town,0
wsj,wsj_4_may26,victim,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",killing,0
wsj,wsj_4_may26,victim,"When a gunman the deadliest school shooting in a decade fire Tuesday in a classroom using a semiautomatic weapon, killing 19 children and two teachers, a gunman sent tragedy ricocheting through this normally sleepy town an hour from the Mexican border.",tragedy ricocheting,0
wsj,wsj_4_may26,victim,"Polly Flores lost two nieces in the deadliest school shooting in a decade, Jackie Cazares and Annabell Rodriguez.",lost two nieces,0
wsj,wsj_4_may26,victim,"Polly Flores lost two nieces in the deadliest school shooting in a decade, Jackie Cazares and Annabell Rodriguez.",deadliest school shooting,0
wsj,wsj_4_may26,victim,"Polly Flores lost two nieces in the deadliest school shooting in a decade, Jackie Cazares and Annabell Rodriguez.",in a decade,0
wsj,wsj_4_may26,victim,"Polly Flores lost two nieces in the deadliest school shooting in a decade, Jackie Cazares and Annabell Rodriguez.",Jackie Cazares,-1
wsj,wsj_4_may26,victim,"Polly Flores lost two nieces in the deadliest school shooting in a decade, Jackie Cazares and Annabell Rodriguez.",Annabell Rodriguez,-1
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",killing of 19 children,0
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",two teachers,0
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",elementary school,0
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",Uvalde Texas,0
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",third most deadly,0
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",active school-shooter events,0
wsj,wsj_9_may27,shooter,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",going back to 1970,0
wsj,wsj_9_may27,victim,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",19 children,0
wsj,wsj_9_may27,victim,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",two teachers,0
wsj,wsj_9_may27,victim,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",elementary school,0
wsj,wsj_9_may27,victim,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",Uvalde Texas,0
wsj,wsj_9_may27,victim,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",third most deadly,0
wsj,wsj_9_may27,victim,"The killing of 19 children and two teachers at an elementary school in Uvalde Texas, makes this year the third most deadly for active school-shooter events going back to 1970.",active school-shooter events,0
wsj,wsj_9_may27,victim,"Since then, 188 people have been killed in school shootings.",188 people,0
wsj,wsj_9_may27,victim,"Since then, 188 people have been killed in school shootings.",killed,0
wsj,wsj_9_may27,victim,"Since then, 188 people have been killed in school shootings.",school shootings,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",19 children,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",two teachers,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",deadliest at a U.S. school,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",20 children,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",six staff members,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",killing,0
wsj,wsj_9_may27,victim,"With the current death toll, The killing of 19 children and two teachers at an elementary school in Uvalde Texas is the deadliest at a U.S. school since the one in 2012 at Sandy Hook Elementary School in Newtown, Conn., where 20 children and six staff members died.",death toll,0
wsj,wsj_9_may27,victim,"In 2018, an attack at a high school in Parkland, Fla., left 17 students and staff dead.",high school,0
wsj,wsj_9_may27,victim,"In 2018, an attack at a high school in Parkland, Fla., left 17 students and staff dead.",17 students and staff,0
wsj,wsj_9_may27,victim,"In 2018, an attack at a high school in Parkland, Fla., left 17 students and staff dead.",dead,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",18-year-old,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",legally purchased,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",two AR-15 style weapons,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",recent birthday,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",mass shooting,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",elementary school,0
wsj,wsj_13_may28,shooter,"Salvador Ramos, the 18-year-old identified by authorities as the shooter, had legally purchased two AR-15 style semiautomatic weapons within a week of Salvador Ramos, the 18-year-old identified by authorities as the shooter,'s recent birthday, including the rifle used in the mass shooting at an elementary school four hours away, according to officials.",four hours away,3
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",18-year-old man,0
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",opened fire,0
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",elementary school,0
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",killing 19 students,0
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",killing two adults,0
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",including a teacher,0
wsj,wsj_1_may25,shooter,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",killed by law enforcement,0
wsj,wsj_1_may25,victim,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",18-year-old man,0
wsj,wsj_1_may25,victim,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",opened fire,0
wsj,wsj_1_may25,victim,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",killing 19 students,0
wsj,wsj_1_may25,victim,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",killing two adults,0
wsj,wsj_1_may25,victim,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",including a teacher,0
wsj,wsj_1_may25,victim,"An 18-year-old man opened fire in an elementary school here Tuesday, killing at least 19 students and two adults, including a teacher, before An 18-year-old man was killed by law enforcement, officials said.",killed by law enforcement,0
wsj,wsj_1_may25,victim,"An 18-year-old man shot An 18-year-old man's grandmother before going to Robb Elementary School, police said.",18-year-old man,0
wsj,wsj_1_may25,victim,"An 18-year-old man shot An 18-year-old man's grandmother before going to Robb Elementary School, police said.",shot grandmother,0
wsj,wsj_1_may25,victim,"An 18-year-old man shot An 18-year-old man's grandmother before going to Robb Elementary School, police said.",going to school,0
wsj,wsj_1_may25,victim,"Two police officers who responded to the scene were shot but are expected to survive, Texas Gov. Greg Abbott said.",shot,0
wsj,wsj_1_may25,victim,"Two police officers who responded to the scene were shot but are expected to survive, Texas Gov. Greg Abbott said.",expected to survive,0
wsj,wsj_1_may25,victim,"Two police officers who responded to the scene were shot but are expected to survive, Texas Gov. Greg Abbott said.",police officers,0
wsj,wsj_1_may25,victim,"Two police officers who responded to the scene were shot but are expected to survive, Texas Gov. Greg Abbott said.",responded to the scene,0
wsj,wsj_17_may28,shooter,"""The on-scene commander at that time believed a classroom where he had murdered 19 children had transitioned from an active shooter to a barricaded subject,"" Steven McCraw, director of the Texas Department of Public Safety, said at a news conference on Friday.",on-scene commander,0
wsj,wsj_17_may28,shooter,"""The on-scene commander at that time believed a classroom where he had murdered 19 children had transitioned from an active shooter to a barricaded subject,"" Steven McCraw, director of the Texas Department of Public Safety, said at a news conference on Friday.",murdered 19 children,0
wsj,wsj_17_may28,shooter,"""The on-scene commander at that time believed a classroom where he had murdered 19 children had transitioned from an active shooter to a barricaded subject,"" Steven McCraw, director of the Texas Department of Public Safety, said at a news conference on Friday.",active shooter,0
wsj,wsj_17_may28,shooter,"""The on-scene commander at that time believed a classroom where he had murdered 19 children had transitioned from an active shooter to a barricaded subject,"" Steven McCraw, director of the Texas Department of Public Safety, said at a news conference on Friday.",barricaded subject,0
wsj,wsj_17_may28,shooter,"""Obviously, based upon the information the Texas Department of Public Safety have, children in a classroom where he had murdered 19 children were at risk and a classroom where he had murdered 19 children was in fact still an active shooter . . .",active shooter,0
wsj,wsj_17_may28,shooter,"""Obviously, based upon the information the Texas Department of Public Safety have, children in a classroom where he had murdered 19 children were at risk and a classroom where he had murdered 19 children was in fact still an active shooter . . .",murdered 19 children,0
wsj,wsj_17_may28,shooter,"""Obviously, based upon the information the Texas Department of Public Safety have, children in a classroom where he had murdered 19 children were at risk and a classroom where he had murdered 19 children was in fact still an active shooter . . .",at risk,0
wsj,wsj_17_may28,shooter,"""Obviously, based upon the information the Texas Department of Public Safety have, children in a classroom where he had murdered 19 children were at risk and a classroom where he had murdered 19 children was in fact still an active shooter . . .",classroom,0
wsj,wsj_17_may28,victim,"In the event, a tactical team from Customs and Border Protection arrived, stormed a classroom where he had murdered 19 children, and killed Salvador Ramos.",tactical team,0
wsj,wsj_17_may28,victim,"In the event, a tactical team from Customs and Border Protection arrived, stormed a classroom where he had murdered 19 children, and killed Salvador Ramos.",Customs and Border Protection,-1
wsj,wsj_17_may28,victim,"In the event, a tactical team from Customs and Border Protection arrived, stormed a classroom where he had murdered 19 children, and killed Salvador Ramos.",stormed a classroom,0
wsj,wsj_17_may28,victim,"In the event, a tactical team from Customs and Border Protection arrived, stormed a classroom where he had murdered 19 children, and killed Salvador Ramos.",murdered 19 children,0
wsj,wsj_17_may28,victim,"In the event, a tactical team from Customs and Border Protection arrived, stormed a classroom where he had murdered 19 children, and killed Salvador Ramos.",killed Salvador Ramos,0
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",mass shooting,0
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",elementary school,0
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",locked the gunman,0
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",incorrectly thought,-1
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",no lives at risk,0
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",multiple 911 calls,0
wsj,wsj_14_may28,shooter,"Police who responded to the mass shooting at an elementary school here waited around an hour to enter the classroom where the gunman had locked the gunman because a commander on scene incorrectly thought no lives were at risk despite multiple 911 calls from children inside, the director of the Texas Department of Public Safety said Friday.",children inside,0
wsj,wsj_14_may28,victim,Ultimately 19 children and two teachers were found dead.,19 children,0
wsj,wsj_14_may28,victim,Ultimately 19 children and two teachers were found dead.,two teachers,0
wsj,wsj_14_may28,victim,Ultimately 19 children and two teachers were found dead.,found dead,0
wsj,wsj_14_may28,shooter,"The first 911 call regarding the gunman came in at 11:30 a.m. Tuesday, minutes before local police arrived and the gunman barricaded the gunman inside two connected fourth-grade classrooms at an elementary school here, the director of the Texas Department of Public Safety said.",first 911 call,0
wsj,wsj_14_may28,shooter,"The first 911 call regarding the gunman came in at 11:30 a.m. Tuesday, minutes before local police arrived and the gunman barricaded the gunman inside two connected fourth-grade classrooms at an elementary school here, the director of the Texas Department of Public Safety said.",the gunman,0
wsj,wsj_14_may28,shooter,"The first 911 call regarding the gunman came in at 11:30 a.m. Tuesday, minutes before local police arrived and the gunman barricaded the gunman inside two connected fourth-grade classrooms at an elementary school here, the director of the Texas Department of Public Safety said.",barricaded the gunman,0
wsj,wsj_14_may28,shooter,"The first 911 call regarding the gunman came in at 11:30 a.m. Tuesday, minutes before local police arrived and the gunman barricaded the gunman inside two connected fourth-grade classrooms at an elementary school here, the director of the Texas Department of Public Safety said.",connected fourth-grade classrooms,0
wsj,wsj_14_may28,shooter,"The first 911 call regarding the gunman came in at 11:30 a.m. Tuesday, minutes before local police arrived and the gunman barricaded the gunman inside two connected fourth-grade classrooms at an elementary school here, the director of the Texas Department of Public Safety said.",elementary school,0
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",the gunman,0
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",locked himself,0
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",repeated calls,0
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",a child whispering,-1
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",people were dead,0
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",begging,-1
wsj,wsj_14_may28,shooter,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",Please send the police now,-1
wsj,wsj_14_may28,victim,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",numerous calls,0
wsj,wsj_14_may28,victim,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",child whispering,-1
wsj,wsj_14_may28,victim,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",people were dead,0
wsj,wsj_14_may28,victim,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",begging,-1
