outlet,article_id,entity_type,sentence,phrase
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",two teachers
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",wrote on Facebook
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",going to shoot
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",shot his grandmother
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",Texas Gov. Greg Abbott
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",law-enforcement official
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",19 students
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",two teachers
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",elementary school
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",teenage girl
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",grandmother
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here wrote on Facebook Tuesday morning to a teenage girl overseas that The gunman who killed 19 students and two teachers in an elementary school here was going to shoot The gunman who killed 19 students and two teachers in an elementary school here's grandmother, and then said The gunman who killed 19 students and two teachers in an elementary school here had shot his grandmother after doing so, according to Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation.",shot his grandmother
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",Less than 15 minutes
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",The gunman
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",killed 19 students
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",killed two teachers
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",wrote that
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",going to go
wsj,wsj_6_may26,shooter,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",shoot up an elementary school
wsj,wsj_6_may26,victim,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",killed 19 students
wsj,wsj_6_may26,victim,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",killed two teachers
wsj,wsj_6_may26,victim,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",going to shoot up
wsj,wsj_6_may26,victim,"Less than 15 minutes before arriving at an elementary school here, The gunman who killed 19 students and two teachers in an elementary school here wrote that The gunman who killed 19 students and two teachers in an elementary school here was going to go ""shoot up an elementary school,"" Texas Gov. Greg Abbott and a law-enforcement official with knowledge of the investigation said.",elementary school
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",The gunman
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",killed 19 students
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",killed two teachers
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",barricaded in classroom
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",fourth-grade classroom
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",shootout with agents
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",elite team
wsj,wsj_6_may26,shooter,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",killed there Tuesday
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",19 students
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",two teachers
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",elementary school
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",barricaded
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",fourth-grade classroom
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",shared
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",killed
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",shootout
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",elite team
wsj,wsj_6_may26,victim,"The gunman who killed 19 students and two teachers in an elementary school here ultimately barricaded The gunman who killed 19 students and two teachers in an elementary school here in a two-room fourth-grade classroom that 19 students and two teachers shared, law-enforcement officials said, and was killed there Tuesday after a shootout with an elite team of Border Patrol agents.",Border Patrol agents
wsj,wsj_7_may26,victim,"The National Rifle Association's's annual meeting is set to begin Friday in Houston, days after the deadly school shooting in Uvalde, Texas, drawing criticism from gun-control advocates and others.",deadly school shooting
wsj,wsj_7_may26,victim,"The National Rifle Association's's annual meeting is set to begin Friday in Houston, days after the deadly school shooting in Uvalde, Texas, drawing criticism from gun-control advocates and others.",gun-control advocates
wsj,wsj_7_may26,victim,"The National Rifle Association's's annual meeting is set to begin Friday in Houston, days after the deadly school shooting in Uvalde, Texas, drawing criticism from gun-control advocates and others.",annual meeting
wsj,wsj_7_may26,victim,"The National Rifle Association's's annual meeting is set to begin Friday in Houston, days after the deadly school shooting in Uvalde, Texas, drawing criticism from gun-control advocates and others.",set to begin
wsj,wsj_7_may26,victim,"The National Rifle Association's's annual meeting is set to begin Friday in Houston, days after the deadly school shooting in Uvalde, Texas, drawing criticism from gun-control advocates and others.",drawing criticism
wsj,wsj_7_may26,victim,"""As The National Rifle Association's gather in Houston, The National Rifle Association's will reflect on these events, pray for the victims, recognize The National Rifle Association's's patriotic members and pledge to redouble The National Rifle Association's's commitment to making our schools secure,"" The National Rifle Association's said Wednesday.",patriotic members
wsj,wsj_7_may26,victim,"""As The National Rifle Association's gather in Houston, The National Rifle Association's will reflect on these events, pray for the victims, recognize The National Rifle Association's's patriotic members and pledge to redouble The National Rifle Association's's commitment to making our schools secure,"" The National Rifle Association's said Wednesday.",pray for the victims
wsj,wsj_7_may26,victim,"""As The National Rifle Association's gather in Houston, The National Rifle Association's will reflect on these events, pray for the victims, recognize The National Rifle Association's's patriotic members and pledge to redouble The National Rifle Association's's commitment to making our schools secure,"" The National Rifle Association's said Wednesday.",making our schools secure
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",Local residents
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",voiced anger
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",mass shooting
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.","Uvalde, Texas"
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",elementary school
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",gunman
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",entered unobstructed
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",lingering outside
wsj,wsj_25_may27,shooter,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",firing shots
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",Local residents
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",voiced anger
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",mass shooting
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.","Uvalde, Texas"
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",elementary school
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",gunman entered
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",unobstructed
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",lingering outside
wsj,wsj_25_may27,victim,"Local residents voiced anger about the time it took to end the mass shooting at an Uvalde, Texas, elementary school, as police laid out a fresh timeline that showed the gunman entered an Uvalde, Texas, elementary school unobstructed after lingering outside for 12 minutes firing shots.",firing shots
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",Border Patrol agent
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",killed the mass shooter
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.","small, elite team"
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",presence in this town
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",responded to calls
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",local police radio
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",Border Patrol agent
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",killed the mass shooter
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.","small, elite team"
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",presence in this town
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",responded to calls
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday belonged to a small, elite team that has a presence in this town and responded to calls about the incident on local police radio.",local police radio
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",Border Patrol agent
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",killed the mass shooter
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",two colleagues
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",confronted the mass shooter
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",Border Patrol Tactical Unit
wsj,wsj_2_may26,shooter,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",known as Bortac
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",Border Patrol agent
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",killed the mass shooter
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",two colleagues
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",confronted the mass shooter
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",Border Patrol Tactical Unit
wsj,wsj_2_may26,victim,"The Border Patrol agent who killed the mass shooter at an elementary school here Tuesday and two colleagues who confronted the mass shooter at an elementary school here Tuesday belong to the Border Patrol Tactical Unit, known as Bortac.",known as Bortac
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",small elite team
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",presence in this town
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",responded to calls
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",mass shooter
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",locked the mass shooter
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",steel door
wsj,wsj_2_may26,shooter,"Initially, the a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agents couldn't get into the classroom where the mass shooter at an elementary school here Tuesday locked the mass shooter at an elementary school here Tuesday because of a steel door and cinder block construction.",cinder block construction
wsj,wsj_2_may26,shooter,"Its roughly 240 agents got a master key from the principal and entered the classroom where the shooter locked himself because of a steel door and cinder block construction, the officials said.",roughly 240 agents
wsj,wsj_2_may26,shooter,"Its roughly 240 agents got a master key from the principal and entered the classroom where the shooter locked himself because of a steel door and cinder block construction, the officials said.",master key
wsj,wsj_2_may26,shooter,"Its roughly 240 agents got a master key from the principal and entered the classroom where the shooter locked himself because of a steel door and cinder block construction, the officials said.",locked himself
wsj,wsj_2_may26,shooter,"Its roughly 240 agents got a master key from the principal and entered the classroom where the shooter locked himself because of a steel door and cinder block construction, the officials said.",steel door
wsj,wsj_2_may26,shooter,"Its roughly 240 agents got a master key from the principal and entered the classroom where the shooter locked himself because of a steel door and cinder block construction, the officials said.",cinder block construction
wsj,wsj_2_may26,victim,"One a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agent took rounds to Its roughly 240 agents's shield upon entering and a second was wounded by shrapnel.",small elite team
wsj,wsj_2_may26,victim,"One a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agent took rounds to Its roughly 240 agents's shield upon entering and a second was wounded by shrapnel.",presence in this town
wsj,wsj_2_may26,victim,"One a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agent took rounds to Its roughly 240 agents's shield upon entering and a second was wounded by shrapnel.",responded to calls
wsj,wsj_2_may26,victim,"One a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agent took rounds to Its roughly 240 agents's shield upon entering and a second was wounded by shrapnel.",local police radio
wsj,wsj_2_may26,victim,"One a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agent took rounds to Its roughly 240 agents's shield upon entering and a second was wounded by shrapnel.",took rounds
